1, 0.0311341, 1
2, 0.0622768, 1
3, 0.093428, 1
4, 0.124588, 1
5, 0.155756, 1
6, 0.186933, 1
7, 0.218119, 1
8, 0.249313, 1
9, 0.280515, 1
10, 0.311727, 1
11, 0.342946, 1
12, 0.374175, 1
13, 0.405412, 1
14, 0.436658, 1
15, 0.467912, 1
16, 0.499175, 1
17, 0.530409, 1
18, 0.561491, 0.999175
19, 0.592111, 0.995675
20, 0.621779, 0.984425
21, 0.649931, 0.9596
22, 0.676033, 0.920075
23, 0.699873, 0.865475
24, 0.721194, 0.794575
25, 0.74011, 0.71935
26, 0.756874, 0.64205
27, 0.77177, 0.569875
28, 0.785382, 0.508975
29, 0.797762, 0.459625
30, 0.809513, 0.4177
31, 0.820562, 0.387575
32, 0.831196, 0.365825
33, 0.841595, 0.353125
34, 0.851896, 0.347275
35, 0.861771, 0.333
36, 0.871373, 0.324275
37, 0.880763, 0.31935
38, 0.88976, 0.308825
39, 0.898535, 0.301975
40, 0.906927, 0.294925
41, 0.914945, 0.285325
42, 0.922552, 0.2732
43, 0.929838, 0.265825
44, 0.936609, 0.2526
45, 0.943001, 0.24315
46, 0.949003, 0.231625
47, 0.954485, 0.21555
48, 0.959498, 0.200875
49, 0.964122, 0.18785
50, 0.968431, 0.175875
51, 0.972346, 0.164525
52, 0.97585, 0.15075
53, 0.979006, 0.1372
54, 0.981807, 0.12495
55, 0.984203, 0.111075
56, 0.986379, 0.101525
57, 0.988318, 0.0918
58, 0.989966, 0.079675
59, 0.991475, 0.072775
60, 0.992759, 0.0623
61, 0.993891, 0.05675
62, 0.994819, 0.049
63, 0.99561, 0.04275
64, 0.996245, 0.03445
65, 0.99683, 0.032175
66, 0.997323, 0.027075
67, 0.997758, 0.02345
68, 0.998109, 0.02
69, 0.99845, 0.01875
70, 0.9987, 0.01485
71, 0.998924, 0.01335
72, 0.999117, 0.011025
73, 0.999287, 0.009525
74, 0.999412, 0.0078
75, 0.999502, 0.005725
76, 0.99958, 0.004575
77, 0.999655, 0.0048
78, 0.999716, 0.00355
79, 0.999772, 0.003325
80, 0.999816, 0.002925
81, 0.999849, 0.0023
82, 0.999878, 0.0021
83, 0.999903, 0.00155
84, 0.999917, 0.001175
85, 0.999933, 0.00105
86, 0.999946, 0.0009
87, 0.999958, 0.000825
88, 0.999969, 0.00065
89, 0.999976, 0.000475
90, 0.99998, 0.000475
91, 0.999985, 0.00035
92, 0.99999, 0.00035
93, 0.999991, 0.0001
94, 0.999994, 0.000175
95, 0.999996, 0.0001
96, 0.999998, 0.000125
97, 0.999999, 7.5e-05
98, 1, 7.5e-05
99, 1, 0
100, 1, 2.5e-05
101, 1, 2.5e-05
102, 1, 5e-05
103, 1, 0
104, 1, 2.5e-05
105, 1, 0
106, 1, 0
107, 1, 0
108, 1, 0
109, 1, 0
110, 1, 0
111, 1, 0
112, 1, 0
113, 1, 0
114, 1, 0
115, 1, 0
116, 1, 0
117, 1, 0
118, 1, 0
119, 1, 0
120, 1, 0
121, 1, 0
122, 1, 0
123, 1, 0
124, 1, 0
125, 1, 0
126, 1, 0
127, 1, 0
128, 1, 0
