0, 0.0806785, 1
1, 0.154713, 1
2, 0.222611, 1
3, 0.284909, 1
4, 0.342127, 1
5, 0.394784, 1
6, 0.443266, 1
7, 0.488006, 1
8, 0.529254, 1
9, 0.567143, 1
10, 0.60221, 1
11, 0.634527, 1
12, 0.664437, 1
13, 0.691933, 1
14, 0.717519, 1
15, 0.741253, 1
16, 0.763047, 0.9991
17, 0.783501, 0.9937
18, 0.802308, 0.9783
19, 0.819508, 0.947225
20, 0.835126, 0.8953
21, 0.849408, 0.83315
22, 0.862229, 0.7576
23, 0.87375, 0.678
24, 0.884169, 0.606425
25, 0.893479, 0.536625
26, 0.901979, 0.4833
27, 0.909699, 0.4379
28, 0.916729, 0.405425
29, 0.923201, 0.376525
30, 0.929238, 0.3586
31, 0.934886, 0.340175
32, 0.940192, 0.3334
33, 0.945113, 0.320325
34, 0.949868, 0.32135
35, 0.954196, 0.304575
36, 0.958302, 0.298475
37, 0.962087, 0.284625
38, 0.965653, 0.278125
39, 0.969, 0.269
40, 0.972054, 0.252825
41, 0.974899, 0.240725
42, 0.977594, 0.23385
43, 0.980024, 0.216475
44, 0.98226, 0.204625
45, 0.984283, 0.18755
46, 0.986157, 0.17775
47, 0.987819, 0.1605
48, 0.989303, 0.146175
49, 0.990648, 0.134075
50, 0.991834, 0.120825
51, 0.992886, 0.1084
52, 0.993848, 0.099525
53, 0.994692, 0.08865
54, 0.995432, 0.078725
55, 0.996071, 0.068975
56, 0.996659, 0.063775
57, 0.99717, 0.056025
58, 0.997608, 0.04835
59, 0.997971, 0.040375
60, 0.998289, 0.03565
61, 0.998569, 0.03175
62, 0.998803, 0.02645
63, 0.999002, 0.02275
64, 0.999172, 0.019725
